id	date	id_biotope	id_station	nom_observateur	pages_citation	abondance	densite	reproduction	altitude_profondeur	id_moderecolte	id_typerecolte	remarques	valide	id_espece	id_nomespece	owner	desc_biotope	id_biblio
6517		232	582		p 45					4	1	S'est raréfié avec la réduction des herbiers	t	1294		houbin	dans la vase ou le sable vaseux de l'herbier	49
6725		254	582		p 649					4	1		t	1167		houbin	Non renseigné	19
6729		254	582	Marchad, 1950	p 13					4	1		t	1167		houbin	Non renseigné	49
6736		254	582		pp 649, 650					4	1		t	1168		houbin	Non renseigné	19
6472		57	250		p 217					4	1		t	1339		houbin	parmi les coquilles vides	210
6737		254	582	Marchad, 1950	p 13					4	1		t	1168		houbin	Non renseigné	49
6744		254	582		p 2					4	1		t	1172		houbin	Non renseigné	165
6745		254	582		p 2					4	1		t	1173		houbin	Non renseigné	165
6746		254	582		p 2					4	1		t	1175		houbin	Non renseigné	165
6749		254	582		p 705					4	1		t	1232		houbin	Non renseigné	19
6753		254	582	Cornet	p  15					4	1		t	1176		houbin	Non renseigné	49
6479		162	206		p 160					4	1		t	1367		houbin	sur des parois verticales ombragées battues	204
6480		162	347		p 160					4	1		t	1367		houbin	sur des parois verticales ombragées battues	204
6481		162	310		p 160					4	1		t	1367		houbin	sur des parois verticales ombragées battues	204
6483		230	413		p 54					4	1		t	1390		houbin	en bancs dont les bords découvrent parfois aux grandes marées, en quelques endroits bien localisés	49
6484		13	8		p 547					4	1		t	1299		houbin	sur des algues	96
6485		84	83		p 63					4	1		t	1168		houbin	herbier de Zostères	54
6486		84	589		p 63					4	1		t	1168		houbin	herbier de Zostères	54
6757		254	582	Marchad, 1950	p 14					4	1		t	1178		houbin	Non renseigné	49
6488		84	82		p 46					4	1		t	1203		houbin	herbier de Zostères	54
6767		254	582		p 2					4	1		t	1179		houbin	Non renseigné	165
6490		84	83		p 91	présent				4	1		t	1267		houbin	herbier de Zostères	164
6770		254	582	Marchad, 1950	p 15					4	1		t	1181		houbin	Non renseigné	49
6772		254	582	Marchad, 1950	p 15					4	1		t	1184		houbin	Non renseigné	49
6781		254	582	Marchad, 1950	p 18					4	1		t	1185		houbin	Non renseigné	49
6492		84	83		p 538					4	1		t	1275		houbin	herbier de Zostères	163
6783		254	582	Marchad, 1950	p 18					4	1		t	1186		houbin	Non renseigné	49
6494		84	79		p 131					4	1		t	1426		houbin	herbier de Zostères	54
6495		84	148		p 131					4	1		t	1426		houbin	herbier de Zostères	54
6496		84	329	Lwoff	p 131					4	1		t	1426		houbin	herbier de Zostères	54
6497		84	329	collection du Laboratoire de Roscoff	p 131					4	1		t	1426		houbin	herbier de Zostères	54
6500		84	522		p 131					4	1		t	1426		houbin	herbier de Zostères	54
6501		84	36		p 131					4	1		t	1426		houbin	herbier de Zostères	54
6502		84	323		p 131					4	1		t	1426		houbin	herbier de Zostères	54
6849		254	582		pp 551, 552, 64					4	1		t	1202		houbin	Non renseigné	19
6893		254	582	Cornet	p 23					4	1		t	1221		houbin	Non renseigné	49
6504		84	329		p 4	abondant				4	1	capture à la senne	t	1498		houbin	herbier de Zostères	83
6505		84	329		p 86	très abondant				4	1	en septembre	t	1498		houbin	herbier de Zostères	83
6816		254	582		pp 588, 641, 64					4	1		t	1196		houbin	Non renseigné	19
6510		222	224	Vlès	p 156					4	1		t	1481		houbin	sables vaseux	54
6511		136	83		p 111					4	1		t	1397		houbin	sur des pierres	54
6512		136	148		p 111					4	1		t	1397		houbin	sur des pierres	54
6513		136	206		p 111					4	1		t	1397		houbin	sur des pierres	54
6514		136	425	Pérez	p 111					4	1		t	1397		houbin	sur des pierres	54
6515		277	389		p 549					4	1	septembre	t	1345		houbin	dans les crampons de Laminaria digitata	96
6516		257	589		p 551					4	1	espèce non autochtone ?	t	1328		houbin	sur les carènes de bateaux	96
6518		84	83		p 92	très commun				4	1		t	1124		houbin	herbier de Zostères	54
6817		254	582		p 169					4	1		t	1208		houbin	Non renseigné	56
6521		84	148		p 92	très commun				4	1		t	1124		houbin	herbier de Zostères	54
6522		88	329	et al.	p 67					4	1		t	1476		houbin	avec Tapes pullastra	49
6523		88	239	et al.	p 67					4	1		t	1476		houbin	avec Tapes pullastra	49
6819		254	582	collection du Laboratoire de Roscoff	p 25					4	1	individus protégeant leurs pontes abondantes au printemps et au début de l'été, à la côte comme en dragage	t	1196		houbin	Non renseigné	49
6822		254	582		p 2					4	1		t	1199		houbin	Non renseigné	165
6526		14	239		p 100					4	1		t	1511		houbin	sur des Laminaires	54
6527		14	206		p 100					4	1		t	1511		houbin	sur des Laminaires	54
6528		14	517		p 100					4	1		t	1511		houbin	sur des Laminaires	54
6529		14	410		p 100					4	1		t	1511		houbin	sur des Laminaires	54
6828		254	582	Echalier, 1951	p 25					4	1	ponte dans les Botryllus et les Didemnidés de février à mai. Larve Echinospira assez abondante dans le plancton en juin	t	1200		houbin	Non renseigné	49
6830		254	582	Cornet	p 25					4	1		t	1200		houbin	Non renseigné	49
6533		14	323		p 100					4	1		t	1511		houbin	sur des Laminaires	54
6534		85	39		p 17					4	1		t	1474		houbin	dans le sable plus ou moins vaseux des herbiers	103
6832		254	582	Prenant	p 25					4	1		t	1200		houbin	Non renseigné	49
6536		85	224		p 17					4	1		t	1474		houbin	dans le sable plus ou moins vaseux des herbiers	103
6581		222	582		p 9	commun			BM	4	1		t	1126		houbin	sables vaseux	49
6548		200	96		p 182				50 m	4	1		t	1291		houbin	dans le sable coquillier	183
6592		84	582		p 35	assez commun				4	1	plus rare que A. britannica	t	1314		houbin	herbier de Zostères	49
6834		254	582	Prenant	p 25					4	1	ponte dans les Botryllus et les Didemnidés de février à mai. Larve Echinospira assez abondante dans le plancton en juin	t	1200		houbin	Non renseigné	49
6839		254	582	Bocquet, 1948	p 25					4	1		t	1201		houbin	Non renseigné	49
6840		254	582	collection du Laboratoire de Roscoff	p 25					4	1		t	1201		houbin	Non renseigné	49
6554		154	178		p 89	très commun			limite sup. des marées ordinaires	4	1		t	1123		houbin	sur les rochers	54
6854		254	582	collection du Laboratoire de Roscoff	p 45					4	1		t	1205		houbin	Non renseigné	54
6855		254	582	collection du Laboratoire de Roscoff	p 45					4	1		t	1205		houbin	Non renseigné	54
6557		154	370		p 89	très commun			limite sup. des marées ordinaires	4	1		t	1123		houbin	sur les rochers	54
6558		154	160		p 89	très commun			limite sup. des marées ordinaires	4	1		t	1123		houbin	sur les rochers	54
6862		254	582		pp 632, 634, 64					4	1		t	1208		houbin	Non renseigné	19
6560		154	425		p 89	très commun			limite sup. des marées ordinaires	4	1		t	1123		houbin	sur les rochers	54
6561		154	83		p 89	très commun			limite sup. des marées ordinaires	4	1		t	1123		houbin	sur les rochers	54
6562		154	517		p 89	très commun			limite sup. des marées ordinaires	4	1		t	1123		houbin	sur les rochers	54
6866		254	582	Cornet	p 25					4	1	pontes abondantes au printemps et au début de l'été	t	1208		houbin	Non renseigné	49
6868		254	582	Lévi, 1947	p 29					4	1		t	1209		houbin	Non renseigné	49
6869		254	582	Cornet, 1948-50	p 29					4	1		t	1209		houbin	Non renseigné	49
6566		154	239		p 89	très commun			limite sup. des marées ordinaires	4	1		t	1123		houbin	sur les rochers	54
6567		154	323		p 89	très commun			limite sup. des marées ordinaires	4	1		t	1123		houbin	sur les rochers	54
6872		254	582		p 2					4	1		t	1211		houbin	Non renseigné	165
6569		154	264		p 89	très commun			limite sup. des marées ordinaires	4	1		t	1123		houbin	sur les rochers	54
6570		154	462		p 89	très commun			limite sup. des marées ordinaires	4	1		t	1123		houbin	sur les rochers	54
6571		154	416	Weil	p 89	très commun			limite sup. des marées ordinaires	4	1		t	1123		houbin	sur les rochers	54
6874		254	582		p 2					4	1		t	1213		houbin	Non renseigné	165
6877		254	582	Marchad, 1950	p 19					4	1		t	1213		houbin	Non renseigné	49
6883		254	582		p 2					4	1		t	1215		houbin	Non renseigné	165
6884		254	582	Cornet	p 24					4	1	pontes en chapelet fréquentes sur le sable d'avril à juillet	t	1219		houbin	Non renseigné	49
6892		254	582		p 649					4	1		t	1221		houbin	Non renseigné	19
6896		254	582		p 2					4	1		t	1222		houbin	Non renseigné	165
6898		254	582		p 85					4	1		t	1252		houbin	Non renseigné	164
6585		231	329		p 207					4	1		t	1271		houbin	dans la vase sur le bord des ruisseaux	204
6918		254	582		p 27					4	1	pontes sur les rochers, assez  communes de mars à mai	t	1226		houbin	Non renseigné	49
6923		254	582		p 583				zone litt., horizon à Fucus	4	1		t	1227		houbin	Non renseigné	150
6588		231	329		p 207					4	1		t	1294		houbin	dans la vase sur le bord des ruisseaux	204
6589		183	162		p 44					4	1		t	1271		houbin	dans la vase ou le sable vaseux	91
6590		183	162		p 44					4	1		t	1294		houbin	dans la vase ou le sable vaseux	91
7858		254	582		p 547, 569, 570					4	1		t	1397		houbin	Non renseigné	19
6929		254	582		p 547, 569, 570					4	1		t	1227		houbin	Non renseigné	19
6954		254	582	Cornet et al.	p 28					4	1	pontes sur les rochers très abondantes au printemps plus rares le reste de l'année; très jeunes individus abondants dans les byssus de Moules	t	1229		houbin	Non renseigné	49
6967		254	582		pp 547, 571, 57					4	1		t	1230		houbin	Non renseigné	19
6971		254	582	Cornet et al.	p 29					4	1	pontes fixées aux pierres abondantes à la côte jusqu'au dessus de mi-marée et en dragage de janvier à mars	t	1230		houbin	Non renseigné	49
6973		254	582	Marchad, 1950	p 27					4	1		t	1231		houbin	Non renseigné	49
6978		254	582		pp 556, 603, 64					4	1		t	1133		houbin	Non renseigné	19
6982		254	582		p 488					4	1		t	1133		houbin	Non renseigné	99
6989		254	582		p 629, 632, 637					4	1		t	1134		houbin	Non renseigné	19
7002		254	582		pp 632, 634, 64					4	1		t	1135		houbin	Non renseigné	19
7005		254	582	Teissier	p 28					4	1	porte souvent Podocoryne carnea Sars sur la coquille	t	1135		houbin	Non renseigné	49
7006		254	582		pp 629, 632, 63					4	1		t	1136		houbin	Non renseigné	19
7007		254	582	Marchad, 1950	p 30					4	1		t	1137		houbin	Non renseigné	49
7010		254	582	Cornet	p 29					4	1		t	1139		houbin	Non renseigné	49
7018		254	582	Marchad, 1950	p 31					4	1		t	1108		houbin	Non renseigné	49
7030		254	582		p 2					4	1		t	1109		houbin	Non renseigné	165
7035		254	582		p 170					4	1		t	1110		houbin	Non renseigné	56
7038		254	582		p 2					4	1		t	1111		houbin	Non renseigné	165
7039		254	582		p 705					4	1		t	1112		houbin	Non renseigné	19
7042		254	582		p 2					4	1		t	1117		houbin	Non renseigné	165
7043		254	582		p 2					4	1		t	1121		houbin	Non renseigné	165
7044		254	582		p 2					4	1		t	1122		houbin	Non renseigné	165
6614		154	239		p 54	abondant				4	1		t	1157		houbin	sur les rochers	54
7048		254	582		p 2					4	1		t	1130		houbin	Non renseigné	165
7068		254	582		p 3					4	1		t	1235		houbin	Non renseigné	165
6617		154	323		p 54	abondant				4	1		t	1157		houbin	sur les rochers	54
6619		154	36		p 54	abondant				4	1		t	1157		houbin	sur les rochers	54
6623		154	299		p 54	abondant				4	1		t	1157		houbin	sur les rochers	54
7080		254	582		p 3					4	1		t	1237		houbin	Non renseigné	165
7091		254	582		p 3					4	1		t	1240		houbin	Non renseigné	165
7094		254	582		p 3					4	1		t	1241		houbin	Non renseigné	165
7095		254	582		p 3					4	1		t	1242		houbin	Non renseigné	165
7098		254	582		p 3					4	1		t	1243		houbin	Non renseigné	165
7107		254	582		p 3					4	1		t	1248		houbin	Non renseigné	165
7108		254	582		p 3					4	1		t	1249		houbin	Non renseigné	165
7109		254	582		p 705					4	1		t	1097		houbin	Non renseigné	19
7123		254	582		p 3					4	1		t	1254		houbin	Non renseigné	165
7140		254	582		p 3					4	1		t	1256		houbin	Non renseigné	165
7147		254	582		p 3					4	1		t	1258		houbin	Non renseigné	165
7149		254	582	Marchad, 1950	p 22					4	1		t	1193		houbin	Non renseigné	49
7160		254	582		pp 632, 634					4	1		t	1259		houbin	Non renseigné	19
7164		254	582		p 2					4	1		t	1261		houbin	Non renseigné	165
6647		154	410		p 54	abondant				4	1		t	1157		houbin	sur les rochers	54
6648		84	534		p 70					1	1		t	1483		houbin	herbier de Zostères	49
6649		154	160		p 54	abondant				4	1		t	1157		houbin	sur les rochers	54
7177		254	582		p 3					4	1		t	1268		houbin	Non renseigné	165
7197		254	582	Cornet	p 45					4	1	pontes gélatineusesabondantes sur la vase au printemps et en été	t	1271		houbin	Non renseigné	49
7217		254	582		p 3					4	1		t	1275		houbin	Non renseigné	165
7219		254	582		p 3					4	1		t	1276		houbin	Non renseigné	165
7227		254	582	Teissier	p 44	abondant				4	1	dans le plancton	t	1279		houbin	Non renseigné	49
6656		84	79		p 594					4	1		t	1295		houbin	herbier de Zostères	150
6657		84	177		p 594					4	1		t	1297		houbin	herbier de Zostères	150
7257		254	582	Prenant	p 41					4	1		t	1285		houbin	Non renseigné	49
7274		254	582	Cornet	p 45					4	1	pontes gélatineuses abondantes sur la vase et les Zostères au printemps et en été	t	1294		houbin	Non renseigné	49
7283		254	582	Teissier	p 33					4	1	pontes abondantes sur les rochers et les Algues en février-mars	t	1302		houbin	Non renseigné	49
6664		84	79		p 594					4	1		t	1297		houbin	herbier de Zostères	150
7284		254	582	Cornet	p 33					4	1	pontes abondantes sur les rochers et les Algues en février-mars	t	1302		houbin	Non renseigné	49
6666		37	329		p 551				point qui ne s'assèche jamais	4	1		t	1330		houbin	sur les Hydraires	96
7289		254	582		p 11					2	8	en dragage seulement	t	1119		houbin	Non renseigné	49
7292		254	582		p 641					4	1		t	1302		houbin	Non renseigné	19
7304		254	582	Cornet, 1950	p 33					4	1		t	1304		houbin	Non renseigné	49
7305		254	582	Lévi, 1948	p 33					4	1		t	1304		houbin	Non renseigné	49
6671		187	210		p 216	très abondant				4	1		t	1472		houbin	dans le sable fin et micacé couvert de ripple-marks	204
6672		187	210		p 216	très abondant				4	1		t	1473		houbin	dans le sable fin et micacé couvert de ripple-marks	204
7310		254	582		pp 641, 705					4	1		t	1306		houbin	Non renseigné	19
6674		197	203		p 218	très abondant				4	1	sous le nom de Cerithiopsis tubercularis (voir D&F p 48)	t	1152		houbin	sur le sable des banquettes de basses roches couvertes de Rhodocorton floridulum	204
7844		254	582		p 556, 618, 655					4	1		t	1396		houbin	Non renseigné	19
7322		254	582	Prenant	p 32					4	1	pontes d'avril à septembre, avec un maximum en juin	t	1309		houbin	Non renseigné	49
7332		254	582		p 624					4	1	porteur de Lichomolgus tuberculata	t	1313		houbin	Non renseigné	96
7333		254	582							4	1	porte de façon presque constante Lichomolgus agilis ?	t	1313		houbin	Non renseigné	96
6678		223	271		p 225					4	1		t	1370		houbin	sous l'herbe du shorre	204
6679		222	79		p 86	commun				4	1		t	1251		houbin	sables vaseux	164
7341		254	582	collection du Laboratoire de Roscoff	p 8					4	1		t	1313		houbin	Non renseigné	54
7352		254	582		p 3					4	1		t	1316		houbin	Non renseigné	165
7362		254	582	collection du Laboratoire de Roscoff	p 9					4	1		t	1318		houbin	Non renseigné	54
7368		254	582		p ?					4	1	ponte en mai-juin	t	1318		houbin	Non renseigné	96
7380		254	582	Prenant	p 35					4	1	ponte en juin	t	1319		houbin	Non renseigné	49
6685		222	79		p 542	présent				4	1		t	1260		houbin	sables vaseux	163
7391		254	582	Prenant	p 34					4	1	mûr en juin	t	1323		houbin	Non renseigné	49
7403		254	582		p 624					4	1	porteur de Lichomolgus doridicola	t	1325		houbin	Non renseigné	96
7405		254	582							4	1	porte souvent Lichomolgus agilis Leydig sur les téguments?	t	1325		houbin	Non renseigné	96
6689		95	329		p 207					4	1		t	1426		houbin	herbiers, dans la vase noire et gluante	204
6690		13	55	Teissier, 1949	p 34					4	1		t	1326		houbin	sur des algues	49
7408		254	582		p 547					4	1	ponte en juin	t	1325		houbin	Non renseigné	96
6692		125	517		p 47					4	1		t	1371		houbin	dans les byssus des moules	49
7412		254	582		p 705					4	1		t	1327		houbin	Non renseigné	19
6697		84	329		p 41					4	1		t	1285		houbin	herbier de Zostères	49
6698		84	83		p 41					4	1		t	1285		houbin	herbier de Zostères	49
6706		159	365		p 53	très commun				4	1		t	1091		houbin	partout sur les rochers	54
6707		159	160		p 53	très commun				4	1		t	1091		houbin	partout sur les rochers	54
6710		159	332		p 53	très commun				4	1		t	1091		houbin	partout sur les rochers	54
6712		159	522		p 53	très commun				4	1		t	1091		houbin	partout sur les rochers	54
6713		159	264		p 53	très commun				4	1		t	1091		houbin	partout sur les rochers	54
6717		159	206		p 53	très commun				4	1		t	1091		houbin	partout sur les rochers	54
6718		159	83		p 53	très commun				4	1		t	1091		houbin	partout sur les rochers	54
6719		159	323		p 53	très commun				4	1		t	1091		houbin	partout sur les rochers	54
6724		259	582	et al.	p 48					4	1		t	1367		houbin	dans les fentes de rochers	49
6722		159	148		p 53	très commun				4	1		t	1091		houbin	partout sur les rochers	54
7414		254	582		p 9					4	1	reproduction en août- septembre et également en mai et juin	t	1328		houbin	Non renseigné	225
7417		254	582	Cornet, 1950	p 36					4	1		t	1329		houbin	Non renseigné	49
6726		238	504		p 17	abondant				4	1		t	1474		houbin	sur les hautes grèves protégées	103
6727		1	582		p 366					4	1		t	1156		houbin	parmi les Fucus	174
7435		254	582		p 626					4	1	hôte de Splanchnotrophus brevipes Hancock et Normann dans les papilles	t	1330		houbin	Non renseigné	96
7445		254	582	Cornet	p 41					4	1	un exemplaire d'une ponte du mois de mai en aquarium parasité par 5 Splancnotrophus insolens	t	1331		houbin	Non renseigné	49
7449		254	582	Lévi	p 41					4	1	ponte en aquarium en mai	t	1331		houbin	Non renseigné	49
7460		254	582	Cornet, 1950	p 31					4	1		t	1333		houbin	Non renseigné	49
7472		254	582		p 18					2	8	coquilles vides souvent habitées par Anapagurus hyndmani à la côte et Eupagurus cuanensis ou Phascolion strombi en dragage	t	1153		houbin	Non renseigné	49
6733		83	527		p 220					4	1		t	1433		houbin	sable entourant l'herbier	210
7489		254	582		p ?					4	1	ponte en juillet	t	1337		houbin	Non renseigné	96
7611		254	582		p 588, 618, 628					4	1		t	1372		houbin	Non renseigné	19
7502		254	582		p ?					4	1	ponte en août	t	1341		houbin	Non renseigné	96
6738		132	79		p 80					4	1		t	1509		houbin	sous des pierres	204
7504		254	582		p 624					4	1	porteur de Lichomolgus doridicola	t	1342		houbin	Non renseigné	96
7507		254	582		p 550					4	1	pontes sur les Zostères en juin, complètement disparues en août	t	1342		houbin	Non renseigné	96
7512		254	582	Drach	p 38					4	1	pontes sous les pierres de mars à juillet, complètement disparues en août	t	1342		houbin	Non renseigné	49
6742		155	462		p 549					4	1	en juin juillet	t	1344		houbin	sous les rochers	96
